127.0.0.1 - - [24/Apr/2024:11:42:13 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [24/Apr/2024:14:46:05 +0900] "GET /Shop/user/order.jsp HTTP/1.1" 200 6077
0:0:0:0:0:0:0:1 - - [24/Apr/2024:14:46:12 +0900] "POST /Shop/shop/complete.jsp HTTP/1.1" 200 3952
0:0:0:0:0:0:0:1 - - [24/Apr/2024:14:46:13 +0900] "GET /Shop/user/order.jsp HTTP/1.1" 200 6077
0:0:0:0:0:0:0:1 - - [24/Apr/2024:14:46:17 +0900] "POST /Shop/user/order_pro.jsp HTTP/1.1" 200 98
0:0:0:0:0:0:0:1 - - [24/Apr/2024:14:46:25 +0900] "GET /Shop HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2024:14:46:25 +0900] "GET /Shop/ HTTP/1.1" 200 3808
0:0:0:0:0:0:0:1 - - [24/Apr/2024:14:46:26 +0900] "GET /Shop/user/login.jsp HTTP/1.1" 200 4887
0:0:0:0:0:0:0:1 - - [24/Apr/2024:14:46:27 +0900] "POST /Shop/user/login_pro.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2024:14:46:27 +0900] "GET /Shop/user/complete.jsp?msg=0 HTTP/1.1" 200 4442
0:0:0:0:0:0:0:1 - - [24/Apr/2024:14:46:28 +0900] "GET /Shop HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2024:14:46:28 +0900] "GET /Shop/ HTTP/1.1" 200 4424
0:0:0:0:0:0:0:1 - - [24/Apr/2024:14:46:29 +0900] "GET /Shop/shop/products.jsp HTTP/1.1" 200 8388
0:0:0:0:0:0:0:1 - - [24/Apr/2024:14:46:30 +0900] "GET /Shop/shop/cart.jsp?productId=P100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2024:14:46:30 +0900] "GET /Shop/shop/products.jsp HTTP/1.1" 200 8388
0:0:0:0:0:0:0:1 - - [24/Apr/2024:14:46:31 +0900] "GET /Shop/shop/cart.jsp HTTP/1.1" 200 6748
0:0:0:0:0:0:0:1 - - [24/Apr/2024:14:46:32 +0900] "POST /Shop/shop/deleteCart.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2024:14:46:32 +0900] "GET /Shop/shop/cart.jsp HTTP/1.1" 200 6198
0:0:0:0:0:0:0:1 - - [24/Apr/2024:14:46:33 +0900] "POST /Shop/shop/ship.jsp HTTP/1.1" 200 5759
0:0:0:0:0:0:0:1 - - [24/Apr/2024:14:46:44 +0900] "POST /Shop/shop/order.jsp HTTP/1.1" 200 6935
0:0:0:0:0:0:0:1 - - [24/Apr/2024:14:46:47 +0900] "POST /Shop/shop/complete.jsp HTTP/1.1" 200 4585
0:0:0:0:0:0:0:1 - - [24/Apr/2024:14:46:52 +0900] "GET /Shop/user/order.jsp HTTP/1.1" 200 6792
0:0:0:0:0:0:0:1 - - [24/Apr/2024:14:58:29 +0900] "GET /Shop/user/order.jsp HTTP/1.1" 200 6505
0:0:0:0:0:0:0:1 - - [24/Apr/2024:14:58:30 +0900] "GET /Shop/user/order.jsp HTTP/1.1" 200 6505
0:0:0:0:0:0:0:1 - - [24/Apr/2024:14:58:32 +0900] "GET /Shop/user/order.jsp HTTP/1.1" 200 6505
0:0:0:0:0:0:0:1 - - [24/Apr/2024:14:58:34 +0900] "GET /Shop/user/order.jsp HTTP/1.1" 200 6505
0:0:0:0:0:0:0:1 - - [24/Apr/2024:14:58:34 +0900] "GET /Shop/user/order.jsp HTTP/1.1" 200 6505
0:0:0:0:0:0:0:1 - - [24/Apr/2024:14:58:35 +0900] "GET /Shop/user/order.jsp HTTP/1.1" 200 6505
0:0:0:0:0:0:0:1 - - [24/Apr/2024:14:58:35 +0900] "GET /Shop/user/order.jsp HTTP/1.1" 200 6505
0:0:0:0:0:0:0:1 - - [24/Apr/2024:14:58:35 +0900] "GET /Shop/user/order.jsp HTTP/1.1" 200 6505
0:0:0:0:0:0:0:1 - - [24/Apr/2024:14:58:36 +0900] "GET /Shop/user/order.jsp HTTP/1.1" 200 6505
0:0:0:0:0:0:0:1 - - [24/Apr/2024:14:58:36 +0900] "GET /Shop/user/order.jsp HTTP/1.1" 200 6505
0:0:0:0:0:0:0:1 - - [24/Apr/2024:14:58:37 +0900] "GET /Shop/user/order.jsp HTTP/1.1" 200 6505
0:0:0:0:0:0:0:1 - - [24/Apr/2024:14:58:41 +0900] "GET /Shop/user/order.jsp HTTP/1.1" 200 6498
0:0:0:0:0:0:0:1 - - [24/Apr/2024:14:58:41 +0900] "GET /Shop/user/order.jsp HTTP/1.1" 200 6498
0:0:0:0:0:0:0:1 - - [24/Apr/2024:14:58:42 +0900] "GET /Shop/user/order.jsp HTTP/1.1" 200 6498
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:00:20 +0900] "GET /Shop HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:00:20 +0900] "GET /Shop/ HTTP/1.1" 200 4424
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:00:20 +0900] "GET /Shop/shop/products.jsp HTTP/1.1" 200 8388
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:00:22 +0900] "GET /Shop/shop/cart.jsp?productId=P100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:00:22 +0900] "GET /Shop/shop/products.jsp HTTP/1.1" 200 8388
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:00:23 +0900] "GET /Shop/shop/cart.jsp HTTP/1.1" 200 6198
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:00:24 +0900] "POST /Shop/shop/ship.jsp HTTP/1.1" 200 5759
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:00:28 +0900] "POST /Shop/shop/order.jsp HTTP/1.1" 200 6834
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:00:30 +0900] "POST /Shop/shop/complete.jsp HTTP/1.1" 200 4569
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:00:32 +0900] "GET /Shop/user/order.jsp HTTP/1.1" 200 6491
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:02:31 +0900] "GET /Shop/user/order.jsp HTTP/1.1" 200 6491
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:02:32 +0900] "GET /Shop/user/order.jsp HTTP/1.1" 200 6491
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:02:36 +0900] "GET /Shop/user/order.jsp HTTP/1.1" 200 6491
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:03:12 +0900] "GET /Shop/user/order.jsp HTTP/1.1" 200 6491
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:03:16 +0900] "GET /Shop/user/order.jsp HTTP/1.1" 200 6491
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:03:16 +0900] "GET /Shop/static/js/validation.js HTTP/1.1" 200 1303
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:03:16 +0900] "GET /Shop/static/css/style.css HTTP/1.1" 200 1709
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:03:16 +0900] "GET /Shop/static/img/logo.png HTTP/1.1" 200 17374
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:03:20 +0900] "GET /Shop/user/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:03:20 +0900] "GET /Shop/user/login.jsp HTTP/1.1" 200 4882
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:03:22 +0900] "POST /Shop/user/login_pro.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:03:22 +0900] "GET /Shop/user/complete.jsp?msg=0 HTTP/1.1" 200 4442
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:03:23 +0900] "GET /Shop HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:03:23 +0900] "GET /Shop/ HTTP/1.1" 200 4424
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:03:24 +0900] "GET /Shop/shop/products.jsp HTTP/1.1" 200 8388
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:03:24 +0900] "GET /Shop/static/img/JSP.jpg HTTP/1.1" 200 134991
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:03:24 +0900] "GET /Shop/static/img/JAVA.jpg HTTP/1.1" 200 137603
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:03:24 +0900] "GET /Shop/static/img/DB.jpg HTTP/1.1" 200 131388
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:03:24 +0900] "GET /Shop/static/img/WEB.jpg HTTP/1.1" 200 135732
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:03:28 +0900] "GET /Shop/shop/cart.jsp?productId=P100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:03:28 +0900] "GET /Shop/shop/products.jsp HTTP/1.1" 200 8388
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:03:29 +0900] "GET /Shop/shop/cart.jsp HTTP/1.1" 200 6198
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:03:30 +0900] "POST /Shop/shop/ship.jsp HTTP/1.1" 200 5759
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:03:37 +0900] "POST /Shop/shop/order.jsp HTTP/1.1" 200 6931
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:03:40 +0900] "POST /Shop/shop/complete.jsp HTTP/1.1" 200 4585
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:06:14 +0900] "POST /Shop/shop/complete.jsp HTTP/1.1" 200 4585
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:06:16 +0900] "POST /Shop/shop/order.jsp HTTP/1.1" 200 6621
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:07:33 +0900] "GET /Shop HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:07:33 +0900] "GET /Shop/ HTTP/1.1" 200 4424
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:07:34 +0900] "GET /Shop/shop/products.jsp HTTP/1.1" 200 8388
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:07:35 +0900] "GET /Shop/shop/cart.jsp HTTP/1.1" 200 5616
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:07:39 +0900] "GET /Shop/shop/cart.jsp?productId=P100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:07:39 +0900] "GET /Shop/shop/products.jsp HTTP/1.1" 200 8388
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:07:39 +0900] "GET /Shop/shop/cart.jsp HTTP/1.1" 200 6198
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:07:41 +0900] "POST /Shop/shop/ship.jsp HTTP/1.1" 200 5759
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:07:48 +0900] "POST /Shop/shop/order.jsp HTTP/1.1" 200 6931
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:07:54 +0900] "POST /Shop/shop/complete.jsp HTTP/1.1" 200 4585
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:08:45 +0900] "GET /Shop/shop/cart.jsp HTTP/1.1" 200 6198
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:08:45 +0900] "GET /Shop/static/css/style.css HTTP/1.1" 200 1709
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:08:45 +0900] "GET /Shop/static/js/validation.js HTTP/1.1" 200 1303
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:08:46 +0900] "GET /Shop/static/img/logo.png HTTP/1.1" 200 17374
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:08:46 +0900] "POST /Shop/shop/ship.jsp HTTP/1.1" 200 5759
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:08:56 +0900] "POST /Shop/shop/order.jsp HTTP/1.1" 200 6931
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:08:58 +0900] "POST /Shop/shop/complete.jsp HTTP/1.1" 200 4585
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:09:00 +0900] "GET /Shop/user/order.jsp HTTP/1.1" 200 6880
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:09:26 +0900] "GET /Shop/user/order.jsp HTTP/1.1" 200 6880
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:09:28 +0900] "GET /Shop/user/order.jsp HTTP/1.1" 200 6880
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:09:29 +0900] "GET /Shop/user/index.jsp HTTP/1.1" 200 5339
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:09:29 +0900] "GET /Shop/user/order.jsp HTTP/1.1" 200 6880
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:09:30 +0900] "GET /Shop/user/update.jsp HTTP/1.1" 200 10385
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:09:30 +0900] "GET /Shop/user/index.jsp HTTP/1.1" 200 5339
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:09:31 +0900] "GET /Shop/user/order.jsp HTTP/1.1" 200 6880
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:09:32 +0900] "GET /Shop/user/order.jsp HTTP/1.1" 200 6880
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:17:21 +0900] "GET /Shop/user/index.jsp HTTP/1.1" 200 5339
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:17:22 +0900] "GET /Shop/user/update.jsp HTTP/1.1" 200 10385
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:17:25 +0900] "POST /Shop/user/delete_pro.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:17:25 +0900] "GET /Shop/user/complete.jsp?msg=3 HTTP/1.1" 200 3831
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:17:26 +0900] "GET /Shop HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:17:26 +0900] "GET /Shop/ HTTP/1.1" 200 3808
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:17:27 +0900] "GET /Shop/user/login.jsp HTTP/1.1" 200 4882
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:17:28 +0900] "POST /Shop/user/login_pro.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:17:28 +0900] "GET /Shop/user/login.jsp?error=0 HTTP/1.1" 200 4958
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:17:30 +0900] "GET /Shop/user/join.jsp HTTP/1.1" 200 7969
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:17:41 +0900] "POST /Shop/user/join_pro.jsp HTTP/1.1" 200 129
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:17:48 +0900] "POST /Shop/user/join_pro.jsp HTTP/1.1" 200 217
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:17:54 +0900] "POST /Shop/user/join_pro.jsp HTTP/1.1" 200 130
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:17:59 +0900] "POST /Shop/user/join_pro.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:17:59 +0900] "GET /Shop/user/complete.jsp?msg=1 HTTP/1.1" 200 3830
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:18:03 +0900] "GET /Shop HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:18:03 +0900] "GET /Shop/ HTTP/1.1" 200 3808
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:18:04 +0900] "GET /Shop/user/login.jsp HTTP/1.1" 200 4882
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:18:05 +0900] "POST /Shop/user/login_pro.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:18:05 +0900] "GET /Shop/user/complete.jsp?msg=0 HTTP/1.1" 200 4442
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:18:07 +0900] "GET /Shop HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:18:07 +0900] "GET /Shop/ HTTP/1.1" 200 4424
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:18:08 +0900] "GET /Shop/shop/products.jsp HTTP/1.1" 200 8388
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:18:08 +0900] "GET /Shop/static/img/DB.jpg HTTP/1.1" 200 131388
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:18:08 +0900] "GET /Shop/static/img/JAVA.jpg HTTP/1.1" 200 137603
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:18:08 +0900] "GET /Shop/static/img/WEB.jpg HTTP/1.1" 200 135732
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:18:08 +0900] "GET /Shop/static/img/JSP.jpg HTTP/1.1" 200 134991
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:18:09 +0900] "GET /Shop/shop/cart.jsp?productId=P100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:18:09 +0900] "GET /Shop/shop/products.jsp HTTP/1.1" 200 8388
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:18:12 +0900] "GET /Shop/shop/cart.jsp HTTP/1.1" 200 6198
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:18:14 +0900] "POST /Shop/shop/ship.jsp HTTP/1.1" 200 5759
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:18:22 +0900] "POST /Shop/shop/order.jsp HTTP/1.1" 200 6921
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:18:26 +0900] "POST /Shop/shop/complete.jsp HTTP/1.1" 200 4585
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:18:28 +0900] "GET /Shop/user/order.jsp HTTP/1.1" 200 7051
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:20:51 +0900] "GET /Shop/user/index.jsp HTTP/1.1" 200 5339
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:20:55 +0900] "GET /Shop/user/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:20:55 +0900] "GET /Shop/user/login.jsp HTTP/1.1" 200 4882
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:20:57 +0900] "GET /Shop HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:20:57 +0900] "GET /Shop/ HTTP/1.1" 200 3808
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:20:58 +0900] "GET /Shop/shop/products.jsp HTTP/1.1" 200 7754
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:20:59 +0900] "GET /Shop/shop/cart.jsp?productId=P100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:20:59 +0900] "GET /Shop/shop/products.jsp HTTP/1.1" 200 7754
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:21:00 +0900] "GET /Shop/shop/cart.jsp HTTP/1.1" 200 5583
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:21:01 +0900] "POST /Shop/shop/ship.jsp HTTP/1.1" 200 5144
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:21:07 +0900] "POST /Shop/shop/order.jsp HTTP/1.1" 200 6312
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:21:11 +0900] "POST /Shop/shop/complete.jsp HTTP/1.1" 200 3970
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:21:13 +0900] "GET /Shop/user/order.jsp HTTP/1.1" 200 4994
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:21:21 +0900] "POST /Shop/user/order_pro.jsp HTTP/1.1" 200 98
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:21:24 +0900] "POST /Shop/user/order_pro.jsp HTTP/1.1" 200 98
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:21:27 +0900] "POST /Shop/user/order_pro.jsp HTTP/1.1" 200 98
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:21:34 +0900] "POST /Shop/shop/complete.jsp HTTP/1.1" 200 3970
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:21:39 +0900] "GET /Shop/user/order.jsp HTTP/1.1" 200 5532
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:21:50 +0900] "POST /Shop/user/order_pro.jsp HTTP/1.1" 200 98
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:29:46 +0900] "POST /Shop/user/order_pro.jsp HTTP/1.1" 200 98
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:36:35 +0900] "GET /Shop HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:36:35 +0900] "GET /Shop/ HTTP/1.1" 200 3808
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:36:38 +0900] "GET /Shop/user/login.jsp HTTP/1.1" 200 4882
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:36:39 +0900] "POST /Shop/user/login_pro.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:36:39 +0900] "GET /Shop/user/complete.jsp?msg=0 HTTP/1.1" 200 4442
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:36:41 +0900] "GET /Shop HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:36:41 +0900] "GET /Shop/ HTTP/1.1" 200 4424
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:36:43 +0900] "GET /Shop/shop/products.jsp HTTP/1.1" 200 8388
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:36:44 +0900] "GET /Shop/shop/cart.jsp HTTP/1.1" 200 5616
0:0:0:0:0:0:0:1 - - [24/Apr/2024:15:36:46 +0900] "GET /Shop/shop/cart.jsp?productId=P100002 HTTP/1.1" 302 -
